Not using cached read wrapper
Started task graph with 5 named threads and 23 total threads with 3 sets of task threads.
Stats thread started at 0.530589
ICU TimeZone Detection - Raw Offset: +2:00, Platform Override: ''
Loading text-based GConfig....
Setting CVar [[r.SSS.Quality:1]]
Setting CVar [[r.SSS.HalfRes:0]]
Setting CVar [[r.SSGI.Quality:3]]
Setting CVar [[r.EmitterSpawnRateScale:1.0]]
Setting CVar [[r.ParticleLightQuality:2]]
Setting CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.FastApplyOnOpaque:1 ; Always have FastSkyLUT 1 in this case to avoid wrong sky]]
Setting CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.SampleCountMaxPerSlice:4]]
Setting CVar [[r.SkyAtmosphere.AerialPerspectiveLUT.DepthResolution:16.0]]
Setting CVar [[r.SkyAtmosphere.FastSkyLUT:1]]
Setting CVar [[r.SkyAtmosphere.FastSkyLUT.SampleCountMin:4.0]]
Setting CVar [[r.SkyAtmosphere.FastSkyLUT.SampleCountMax:128.0]]
Setting CVar [[r.SkyAtmosphere.SampleCountMin:4.0]]
Setting CVar [[r.SkyAtmosphere.SampleCountMax:128.0]]
Setting CVar [[r.SkyAtmosphere.TransmittanceLUT.UseSmallFormat:0]]
Setting CVar [[r.SkyAtmosphere.TransmittanceLUT.SampleCount:10.0]]
Setting CVar [[r.SkyAtmosphere.MultiScatteringLUT.SampleCount:15.0]]
Setting CVar [[r.SkyLight.RealTimeReflectionCapture:1]]
Applying CVar settings from Section [FoliageQuality@3] File [C:/Users/Administrator/Documents/Unreal Projects/World2D/Saved/Config/Windows/Scalability.ini]
Setting CVar [[foliage.DensityScale:1.0]]
Setting CVar [[grass.DensityScale:1.0]]
Applying CVar settings from Section [ShadingQuality@3] File [C:/Users/Administrator/Documents/Unreal Projects/World2D/Saved/Config/Windows/Scalability.ini]
Setting CVar [[r.HairStrands.SkyLighting.IntegrationType:2]]
Setting CVar [[r.HairStrands.SkyAO.SampleCount:4]]
Setting CVar [[r.HairStrands.Visibility.MSAA.SamplePerPixel:4]]
Applying CVar settings from Section [Startup] File [../../../Engine/Config/ConsoleVariables.ini]
Setting CVar [[net.UseAdaptiveNetUpdateFrequency:0]]
Setting CVar [[p.chaos.AllowCreatePhysxBodies:1]]
Setting CVar [[fx.SkipVectorVMBackendOptimizations:1]]
Applying CVar settings from Section [ConsoleVariables] File [C:/Users/Administrator/Documents/Unreal Projects/World2D/Saved/Config/Windows/Engine.ini]
Applying CVar settings from Section [ConsoleVariables] File [C:/Users/Administrator/Documents/Unreal Projects/World2D/Saved/Config/Windows/Editor.ini]
Computer: PAVLOS
User: Administrator
CPU Page size=4096, Cores=4
High frequency timer resolution =10.000000 MHz
Memory total: Physical=3.9GB (4GB approx)
Platform Memory Stats for Windows
Process Physical Memory: 146.35 MB used, 146.35 MB peak
Process Virtual Memory: 118.62 MB used, 118.62 MB peak
Physical Memory: 3605.71 MB used,  376.50 MB free, 3982.21 MB total
Virtual Memory: 134212168.00 MB used,  5563.39 MB free, 134217728.00 MB total
WindowsPlatformFeatures enabled
Physics initialised using underlying interface: PhysX
Using OS detected language (el-GR).
Using OS detected locale (el-GR).
No localization for 'el-GR' exists, so 'en' will be used for the language.
Setting process to per monitor DPI aware
IME system deactivated.
New Slate User Created.  User Index 0, Is Virtual User: 0
Slate User Registered.  User Index 0, Is Virtual User: 0
Loaded GFSDK_Aftermath_Lib.x64.dll
Failed to initialize OpenVR with code 110
D3D11 min allowed feature level: 11_0
D3D11 max allowed feature level: 11_0
D3D11 adapters:
   0. 'Intel(R) UHD Graphics 620' (Feature Level 11_0)
      128/0/1991 MB DedicatedVideo/DedicatedSystem/SharedSystem, Outputs:1, VendorId:0x8086
   1. 'Microsoft Basic Render Driver' (Feature Level 11_0)
      0/0/1991 MB DedicatedVideo/DedicatedSystem/SharedSystem, Outputs:0, VendorId:0x1414
Chosen D3D11 Adapter:
    Description : Intel(R) UHD Graphics 620
    VendorId    : 8086
    DeviceId    : 3ea0
    SubSysId    : 8532103c
    Revision    : 0000
    DedicatedVideoMemory : 134217728 bytes
    DedicatedSystemMemory : 0 bytes
    SharedSystemMemory : 2087823360 bytes
    AdapterLuid : 0 87373
Creating new Direct3DDevice
    GPU DeviceId: 0x3ea0 (for the marketing name, search the web for "GPU Device Id")
EnumDisplayDevices:
   0. 'Intel(R) UHD Graphics 620' (P:1 D:1)
   1. 'Intel(R) UHD Graphics 620' (P:0 D:0)
   2. 'Intel(R) UHD Graphics 620' (P:0 D:0)
DebugString: FoundDriverCount:3 
    Adapter Name: Intel(R) UHD Graphics 620
  Driver Version: 27.20.100.8935 (internal:27.20.100.8935, unified:27.20.100.8935)
     Driver Date: 10-28-2020
Texture pool is 786 MB (70% of 1123 MB)
Creating D3DDevice using adapter:
    Description : Intel(R) UHD Graphics 620
    VendorId    : 8086
    DeviceId    : 3ea0
    SubSysId    : 8532103c
    Revision    : 0000
    DedicatedVideoMemory : 134217728 bytes
    DedicatedSystemMemory : 0 bytes
    SharedSystemMemory : 2087823360 bytes
    AdapterLuid : 0 87373
RHI does not have support for 64 bit atomics
Intel Extensions support version Full=16777216, Major=1, Minor=0, Revision=0
Intel Extensions support version Full=16777217, Major=1, Minor=0, Revision=1
Intel Extensions Framework enabled
[IntelMetricsDiscovery] Started
Async texture creation enabled
Array index from any shader is supported
GPU Timing Frequency: 12.000048 (Debug: 2 0)
Loaded TargetPlatform 'AllDesktop'
Loaded TargetPlatform 'Android'
Loaded TargetPlatform 'Android_ASTC'
Loaded TargetPlatform 'Android_DXT'
Loaded TargetPlatform 'Android_ETC2'
Loaded TargetPlatform 'AndroidClient'
Loaded TargetPlatform 'Android_ASTCClient'
Loaded TargetPlatform 'Android_DXTClient'
Loaded TargetPlatform 'Android_ETC2Client'
Loaded TargetPlatform 'Android_Multi'
Loaded TargetPlatform 'Android_MultiClient'
Loaded TargetPlatform 'IOSClient'
Loaded TargetPlatform 'IOS'
Loaded TargetPlatform 'Linux'
Loaded TargetPlatform 'LinuxNoEditor'
Loaded TargetPlatform 'LinuxClient'
Loaded TargetPlatform 'LinuxServer'
Loaded TargetPlatform 'LinuxAArch64NoEditor'
Loaded TargetPlatform 'LinuxAArch64Client'
Loaded TargetPlatform 'LinuxAArch64Server'
Loaded TargetPlatform 'Lumin'
Loaded TargetPlatform 'LuminClient'
Loaded TargetPlatform 'MacNoEditor'
Loaded TargetPlatform 'Mac'
Loaded TargetPlatform 'MacClient'
Loaded TargetPlatform 'MacServer'
Loaded TargetPlatform 'TVOSClient'
Loaded TargetPlatform 'TVOS'
Loaded TargetPlatform 'WindowsNoEditor'
Loaded TargetPlatform 'Windows'
Loaded TargetPlatform 'WindowsClient'
Loaded TargetPlatform 'WindowsServer'
Building Assets For Windows
Lib vorbis DLL was dynamically loaded.
Oodle Texture 2.9.0 init RDO Off
Ray tracing is disabled. Reason: not supported by current RHI.
Guid format shader working directory is -17 characters bigger than the processId version (../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/Shaders/WorkingDirectory/5844/).
Cleaned the shader compiler working directory 'C:/Users/Administrator/AppData/Local/Temp/UnrealShaderWorkingDir/56DC73F343364F07E43A159907DF12DF/'.
Cannot use XGE Controller as Incredibuild is not installed on this machine.
Cannot use XGE Shader Compiler as Incredibuild is not installed on this machine.
Using Local Shader Compiler.
Max Cache Size: 512 MB
Loaded boot cache 0.46s 96MB C:/Users/Administrator/AppData/Local/UnrealEngine/4.27/DerivedDataCache/Boot.ddc.
Loaded Boot cache: C:/Users/Administrator/AppData/Local/UnrealEngine/4.27/DerivedDataCache/Boot.ddc
FDerivedDataBackendGraph:  Pak pak cache file ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
Unable to find inner node Pak for hierarchical cache Hierarchy.
FDerivedDataBackendGraph:  CompressedPak pak cache file ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
Unable to find inner node CompressedPak for hierarchical cache Hierarchy.
Pak cache opened for reading ../../../Engine/DerivedDataCache/Compressed.ddp.
FDerivedDataBackendGraph:  EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
Unable to find inner node EnterprisePak for hierarchical cache Hierarchy.
Speed tests for C:/Users/Administrator/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.03 seconds
Performance to C:/Users/Administrator/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.29ms. RandomReadSpeed=61.53MBs, RandomWriteSpeed=71.73MBs. Assigned SpeedClass 'Local'
Using Local data cache path C:/Users/Administrator/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
Shared data cache path not found in *engine.ini, will not use an Shared cache.
Unable to find inner node Shared for hierarchical cache Hierarchy.
Submitted 3526 shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3526
Worker (2/5): shaders left to compile 3516
Worker (3/5): shaders left to compile 3506
Worker (4/5): shaders left to compile 3496
Worker (5/5): shaders left to compile 3486
Started 50 'Local' shader compile jobs with 'High' priority
Using FreeType 2.10.0
SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
FAssetRegistry took 0.0243 seconds to start up
Selected Device Profile: [Windows]
Active device profile: [000002513ED38D00][0000025138BDF700 49] Windows
Profiles: [000002513ED38D00][0000025138BDF700 49] Windows, [000002513ECFE300][0000025138BE7880 49] WindowsNoEditor, [000002513ED39C00][0000025138BEBA00 49] WindowsServer, [000002513ECFF100][0000025138BEFB80 49] WindowsClient, [000002513ED3A900][0000025138BF2180 49] IOS, [000002513ECFDA00][0000025138BF6300 49] iPadAir, [000002513ED3BE00][0000025138BFA480 49] iPadAir2, [000002513ECA9100][0000025138C08740 49] IPadPro, [000002513ECA9200][0000025138BFE780 49] iPadAir3, [000002513ECFCC00][0000025138C12900 49] iPadAir4, [000002513ECA9E00][000002513917AA80 49] iPadMini2, [000002513ECFF300][000002513917EC00 49] iPadMini3, [000002513ECAB900][0000025139182D80 49] iPadMini4, [000002513ECFD000][0000025138BE2EC0 49] iPadMini5, [000002513ECD0A00][000002513918B100 49] iPhone6, [000002513ECD0B00][0000025139187140 49] iPodTouch6, [000002513ED3AD00][00000251391973C0 49] iPhone7, [000002513ED3AE00][000002513918F400 49] iPodTouch7, [000002513ECABE00][000002513919B580 49] iPhone5S, [000002513ED38E00][000002513919F700 49] iPhone6Plus, [000002513ECD0100][00000251391A3880 49] iPhone6S, [000002513ECA8300][00000251391A7A00 49] iPhone6SPlus, [000002513ECD2900][00000251391ABB80 49] iPhone7Plus, [000002513ECAA200][00000251391AE180 49] iPhoneSE, [000002513ECD2700][00000251391B2300 49] iPhone8, [000002513ECA8700][00000251391B6480 49] iPhone8Plus, [000002513ECD3200][00000251391BA600 49] iPhoneX, [000002513ED39500][00000251391BE780 49] iPhoneXS, [000002513ECD2C00][00000251391C2900 49] iPhoneXSMax, [000002513ED39A00][000002513D582A80 49] iPhoneXR, [000002513ECD0600][000002513D586C00 49] iPhone11, [000002513ED38F00][000002513D58AD80 49] iPhone11Pro, [000002513ECD1B00][000002513D58EF00 49] iPhone11ProMax, [000002513ED3B300][0000025139193040 49] iPhoneSE2, [000002513ECD3B00][000002513D593180 49] iPhone12Mini, [000002513ED3A300][000002513D5972C0 49] iPhone12, [000002513ECD1000][000002513D59B400 49] iPhone12Pro, [000002513ED3BF00][000002513D5A3580 49] iPhone12ProMax, [000002513ECD1600][000002513D5A7700 49] iPadPro105, [000002513ED38900][000002513D5AB880 49] iPadPro129, [000002513ECD3E00][000002513D5AFA00 49] iPadPro97, [000002513ED3B700][000002513D5B3B80 49] iPadPro2_129, [000002513ECD0D00][000002513D5B6180 49] iPad5, [000002513ED39F00][000002513D5BA300 49] iPad6, [000002513ECD1200][000002513D5BE480 49] iPad7, [000002513ED39100][000002513D5C2600 49] iPad8, [000002513ECD0200][000002513D5C6780 49] iPadPro11, [000002513ED3B200][000002513D5CA900 49] iPadPro2_11, [000002513ECD1700][000002513D5CEA80 49] iPadPro3_129, [000002513ED3B800][000002513D5D2C00 49] iPadPro4_129, [000002513ECD0F00][000002513D5D6D80 49] AppleTV, [000002513ED3A600][000002513D5DAF00 49] AppleTV4K, [000002513ECD2200][000002513D5DF080 49] TVOS, [000002513ED3BB00][000002513D5E3200 49] Mac, [000002513ECD1400][000002513D59F340 49] MacClient, [000002513ED3A100][000002513D6B5480 49] MacNoEditor, [000002513ECD2F00][000002513D6B95C0 49] MacServer, [000002513ED39000][000002513D6C1740 49] Linux, [000002513ECD1F00][000002513D6C58C0 49] LinuxAArch64, [000002513ED3BC00][000002513D6C9A40 49] LinuxNoEditor, [000002513ECD3300][000002513D6CDBC0 49] LinuxAArch64NoEditor, [000002513ED39B00][000002513D6D01C0 49] LinuxClient, [000002513ECD0800][000002513D6D4340 49] LinuxAArch64Client, [000002513ED39400][000002513D6D84C0 49] LinuxServer, [000002513ECD1100][000002513D6DC640 49] LinuxAArch64Server, [000002513ED3AF00][000002513D6E07C0 49] Android, [000002513ECD2400][000002513D6E4940 49] Android_Low, [000002513ED3BD00][000002513D6E8AC0 49] Android_Mid, [000002513ECD3900][000002513D6ECC40 49] Android_High, [000002513ED3B400][000002513D6F0DC0 49] Android_Default, [000002513ECD2A00][000002513D6F4F40 49] Android_Adreno4xx, [000002513ED38300][000002513D6F90C0 49] Android_Adreno5xx_Low, [000002513ECD3700][000002513D6FD240 49] Android_Adreno5xx, [000002513ED39300][000002513D7013C0 49] Android_Adreno6xx, [000002513ECFC500][000002513D6BD500 49] Android_Adreno6xx_Vulkan, [000002513ECA9F00][000002513D705640 49] Android_Mali_T6xx, [000002513ECFC600][000002513D709780 49] Android_Mali_T7xx, [000002513ECABA00][000002513D70D8C0 49] Android_Mali_T8xx, [000002513ECFC100][000002513D715A40 49] Android_Mali_G71, [000002513ECAB500][000002513D719BC0 49] Android_Mali_G72, [000002513ECFC400][000002513D71C1C0 49] Android_Mali_G72_Vulkan, [000002513ECA9800][000002513D720340 49] Android_Mali_G76, [000002513ECFF800][000002513D7244C0 49] Android_Mali_G76_Vulkan, [000002513ECAAA00][000002513D728640 49] Android_Mali_G77, [000002513ECFF200][000002513D72C7C0 49] Android_Mali_G77_Vulkan, [000002513ECA9600][000002513CF20940 49] Android_Mali_G78, [000002513ECFE200][000002513CF24AC0 49] Android_Mali_G78_Vulkan, [000002513ECA8600][000002513CF28C40 49] Android_Mali_G710, [000002513ECFC300][000002513CF2CDC0 49] Android_Mali_G710_Vulkan, [000002513ECA8200][000002513CF30F40 49] Android_Vulkan_SM5, [000002513ECFC200][000002513CF350C0 49] Android_PowerVR_G6xxx, [000002513ECAA500][000002513CF39240 49] Android_PowerVR_GT7xxx, [000002513ECFE600][000002513CF3D3C0 49] Android_PowerVR_GE8xxx, [000002513ECA9300][000002513CF41540 49] Android_PowerVR_GM9xxx, [000002513ECFCD00][000002513D711680 49] Android_PowerVR_GM9xxx_Vulkan, [000002513ECABD00][000002513CF457C0 49] Android_TegraK1, [000002513ECFE900][000002513CF49900 49] Android_Unknown_Vulkan, [000002513ECAB200][000002513CF4DA40 49] Lumin, [000002513ECFCA00][000002513CF55BC0 49] Lumin_Desktop, [000002513ECAB300][000002513CF581C0 49] HoloLens, 
Missing cached shadermap for MatineeCam_mat in PCD3D_SM5, Default, SM5 (DDC key hash: 969FAE537F5CD5E3E6056D64F2ACE51E0A123930), compiling. 
Submitted 22 shader compile jobs with 'Low' priority
Using QuadricMeshReduction for automatic static mesh reduction
Using SimplygonMeshReduction for automatic skeletal mesh reduction
Using ProxyLODMeshReduction for automatic mesh merging
No distributed automatic mesh merging module available
No distributed automatic mesh merging module available
World2D 1.0.0, NetCL: 17155196, EngineNetVer: 17, GameNetVer: 0 (Checksum: 4084374513)
Missing cached shadermap for HelpActorMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 4DC1E8BD8F3702AE0EEC64D1D00418BFE34BFF83), compiling. 
Submitted 82 shader compile jobs with 'Low' priority
Missing cached shadermap for M_ChromeBall in PCD3D_SM5, Default, SM5 (DDC key hash: 136A197FA8C0E829BF201E46232CDC93234DC560), compiling. 
Submitted 75 shader compile jobs with 'Low' priority
Worker (4/5): shaders left to compile 3476
Started 10 'Local' shader compile jobs with 'High' priority
Missing cached shadermap for DefaultTextMaterialOpaque in PCD3D_SM5, Default, SM5 (DDC key hash: A1A513B5FDB96C810F014A49D2F15B7DF7922EE4), compiling. 
Submitted 44 shader compile jobs with 'Low' priority
Missing cached shadermap for m_SimpleVolumetricCloud in PCD3D_SM5, Default, SM5 (DDC key hash: 1AF35D06BF47F30C176B5FA8E96C1FD8B3C57B6F), compiling. 
Submitted 64 shader compile jobs with 'Low' priority
Worker (2/5): shaders left to compile 3466
Started 10 'Local' shader compile jobs with 'High' priority
Missing cached shadermap for BaseFlattenMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 93F9274E77578072A35974B0B55B885995897B00), compiling. 
Submitted 70 shader compile jobs with 'Low' priority
Worker (5/5): shaders left to compile 3456
Started 10 'Local' shader compile jobs with 'High' priority
Missing cached shadermap for Xray in PCD3D_SM5, Default, SM5 (DDC key hash: F3DFC1C85922D3E5ECBE8ACF7475FD8358EAE285), compiling. 
Submitted 22 shader compile jobs with 'Low' priority
Missing cached shadermap for Main in PCD3D_SM5, Default, SM5 (DDC key hash: 214A45F46662DD218686AC19E4C9F4E79294D634), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for Widget3DPassThrough in PCD3D_SM5, Default, SM5 (DDC key hash: 555DCBF0476E30A81ED5415FC57FDD9211CC3CF2), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for Widget3DPassThrough_Translucent in PCD3D_SM5, Default, SM5 (DDC key hash: BAA85F0DBF750E8636B69EB53BE940F3A7E5A103), compiling. 
Submitted 18 shader compile jobs with 'Low' priority
Missing cached shadermap for Widget3DPassThrough_Opaque in PCD3D_SM5, Default, SM5 (DDC key hash: 2DE88ED6CE2CE021D9873EAE119311F2E18381C7), compiling. 
Submitted 15 shader compile jobs with 'Low' priority
Missing cached shadermap for Widget3DPassThrough_Opaque_OneSided in PCD3D_SM5, Default, SM5 (DDC key hash: 195154EEA1110DC524A85570A08D53E317BD2CBE), compiling. 
Submitted 10 shader compile jobs with 'Low' priority
Missing cached shadermap for Widget3DPassThrough_Masked in PCD3D_SM5, Default, SM5 (DDC key hash: 18ECF3C4C3C2BFD716000879E0C471B75E555FCC), compiling. 
Submitted 30 shader compile jobs with 'Low' priority
Missing cached shadermap for Widget3DPassThrough_Masked_OneSided in PCD3D_SM5, Default, SM5 (DDC key hash: 62BBD662F89412E0CFE2DC137EEECC4B8622F9D6), compiling. 
Submitted 30 shader compile jobs with 'Low' priority
Missing cached shadermap for Widget3DCameraPassThrough_Opaque_OneSided in PCD3D_SM5, Default, SM5 (DDC key hash: 2B44DFF49B55F9EFEF793B3B475EF94CFC93C7E3), compiling. 
Submitted 10 shader compile jobs with 'Low' priority
Missing cached shadermap for TranslucentTransformGizmoMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 8E3D0814B9B03437C6004155C7226EAFEFCF71A8), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for TransformGizmoMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: 9B633160107F6719E8E1A79EE172E8088D1E16D2), compiling. 
Submitted 10 shader compile jobs with 'Low' priority
Missing cached shadermap for CineMat in PCD3D_SM5, Default, SM5 (DDC key hash: 021EC2A1BA0F961962D77BF5D5438DDC0743C9FF), compiling. 
Submitted 38 shader compile jobs with 'Low' priority
Missing cached shadermap for M_SimpleOpaque in PCD3D_SM5, Default, SM5 (DDC key hash: B50225F8BC6AF6317637C40182423FF9AB3F456A), compiling. 
Submitted 22 shader compile jobs with 'Low' priority
Missing cached shadermap for M_SimpleUnlitTranslucent in PCD3D_SM5, Default, SM5 (DDC key hash: 7321DA90286CF5F183636FDE6314A568BD99445A), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Worker (3/5): shaders left to compile 3446
Started 10 'Local' shader compile jobs with 'High' priority
Missing cached shadermap for SkySphereMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: FB39F85287125661AAE0815CB8DD49D5FBCDF9A8), compiling. 
Submitted 10 shader compile jobs with 'Low' priority
Missing cached shadermap for FloorPlaneMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: C64E95DD03979F61293A11F34507C46CC31265A8), compiling. 
Submitted 37 shader compile jobs with 'Low' priority
Default maximum texture size for cubemaps generated from long-lat sources has been changed from 512 to unlimited. In order to preserve old behaiour for '/Engine/MapTemplates/Sky/DaylightAmbientCubemap.DaylightAmbientCubemap', its maximum texture size has been explicitly set to 512.
Missing cached shadermap for LandscapeGizmo_Mat in PCD3D_SM5, Default, SM5 (DDC key hash: F23B576BA554BD4E1C3592897758C8EEAACC9B8C), compiling. 
Submitted 30 shader compile jobs with 'Low' priority
Missing cached shadermap for LandscapeGizmoHeight_Mat in PCD3D_SM5, Default, SM5 (DDC key hash: 5F15413763EECD10681B91E788B34AFDB9665D14), compiling. 
Submitted 67 shader compile jobs with 'Low' priority
Missing cached shadermap for SplineEditorMeshMat in PCD3D_SM5, Default, SM5 (DDC key hash: 483181F31EB3F6B3E73094FAE20BB3CF582B7816), compiling. 
Submitted 26 shader compile jobs with 'Low' priority
Missing cached shadermap for DefaultMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: D444808310B06332C743116217DD89FC5F18308E), compiling. 
Worker (4/5): shaders left to compile 3436
Started 10 'Local' shader compile jobs with 'High' priority
Submitted 261 shader compile jobs with 'Low' priority
Missing cached shadermap for M_ProjPolicyPreview in PCD3D_SM5, Default, SM5 (DDC key hash: 8A661C2F9E8BE3FE7CB562FF663D948B2486E4BB), compiling. 
Submitted 10 shader compile jobs with 'Low' priority
Missing cached shadermap for M_TPSCircles in PCD3D_SM5, Default, SM5 (DDC key hash: F6AC13E779B527A903168AF9ECD9588225553EFB), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for M_TPSColoredBars in PCD3D_SM5, Default, SM5 (DDC key hash: A22B905C1B932E0F7E67A64C36A3988184803ABA), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for M_TPSGrayBars in PCD3D_SM5, Default, SM5 (DDC key hash: 29C784350B1556F408E0E940EAD6C26293741B7D), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for M_TPSGridCircles in PCD3D_SM5, Default, SM5 (DDC key hash: B3355317385D85E34E763C620ED37110F75FE960), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for M_TPAChevron in PCD3D_SM5, Default, SM5 (DDC key hash: 126C60DF8901FEB741ECF8BE35D3217212CA712A), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for M_TPAGrid in PCD3D_SM5, Default, SM5 (DDC key hash: 0B48E8EE69A2EC74745A694DA0BC529FA19C5B0F), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for M_TPAMirroredChevron in PCD3D_SM5, Default, SM5 (DDC key hash: 5ECD0175E4E805418F3C6D4DD9DCA583033D6A13), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for M_TPARadar in PCD3D_SM5, Default, SM5 (DDC key hash: 83959293DD9B50F7BD92CBAD5504E41668B92A74), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for M_TPAStrips in PCD3D_SM5, Default, SM5 (DDC key hash: C2ACF92BE40E8B4160455DF4CA7D2068B51DE859), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for M_nDisplayXform_D in PCD3D_SM5, Default, SM5 (DDC key hash: 3C734D661F129E4F9E3CEF863DBE69BCB6CF6CC8), compiling. 
Submitted 22 shader compile jobs with 'Low' priority
Missing cached shadermap for PokeAHoleMaterial in PCD3D_SM5, Default, SM5 (DDC key hash: CE3A45130A36269366442BDFFC94D2A2235286BA), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
PokeAHoleMaterial loaded successfully
Missing cached shadermap for M_ScreenSpacePassthroughCamera in PCD3D_SM5, Default, SM5 (DDC key hash: 8BE1039CC28BAA68CF42637B69768E72144308A1), compiling. 
Submitted 15 shader compile jobs with 'Low' priority
Missing cached shadermap for MI_ScreenSpacePassthroughCameraExternalTexture in PCD3D_SM5, Default, SM5 (DDC key hash: CD324667EA6E4908DA0C49BC047E5FF5FD44356F), compiling. 
Submitted 15 shader compile jobs with 'Low' priority
Missing cached shadermap for M_PassthroughCamera in PCD3D_SM5, Default, SM5 (DDC key hash: BC49681A91BBEA9EAF81DBE9EDC59E4749D494AB), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
Missing cached shadermap for M_OcclusionOverlay in PCD3D_SM5, Default, SM5 (DDC key hash: F70E5756CA00EF1A3A31C693C774C3BEB35358AD), compiling. 
Submitted 22 shader compile jobs with 'Low' priority
Missing cached shadermap for MI_DepthOcclusionOverlay in PCD3D_SM5, Default, SM5 (DDC key hash: 1AD71648398B25F3CF13F5CC2F829B4DF21F20EE), compiling. 
Submitted 22 shader compile jobs with 'Low' priority
Missing cached shadermap for MI_MatteOcclusionOverlay in PCD3D_SM5, Default, SM5 (DDC key hash: 768E89358B85A617A138C08A7B45665D1A5D6EFD), compiling. 
Missing cached shadermap for M_SceneDepthOcclusion in PCD3D_SM5, Default, SM5 (DDC key hash: 2EA3EB0ED09227048D1C2457A74219F2A8F153DC), compiling. 
Submitted 22 shader compile jobs with 'Low' priority
Missing cached shadermap for M_DepthColoration in PCD3D_SM5, Default, SM5 (DDC key hash: 4DAE193728F319F1E5FA735D35AB9F508F127729), compiling. 
Submitted 16 shader compile jobs with 'Low' priority
18073 objects as part of root set at end of initial load.
4657392 out of 0 bytes used by permanent object pool.
CloseDisregardForGC: 0/0 objects in disregard for GC pool
Worker (5/5): shaders left to compile 3426
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 3416
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 3406
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 3396
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 3386
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 3376
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 3366
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 3356
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 3346
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 3336
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3326
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 3316
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 3306
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 3296
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 3286
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3276
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 3266
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 3256
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3246
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3236
Started 10 'Local' shader compile jobs with 'High' priority
